"ensembl_gene_id" "entrezgene_id"
"22902" "ENSDARG00000069017" 558461
"22903" "ENSDARG00000055120" 406645
"22904" "ENSDARG00000009142" 557278
"22905" "ENSDARG00000077870" 321485
"22906" "ENSDARG00000075798" 563778
"22907" "ENSDARG00000037324" 336187
"22908" "ENSDARG00000056414" 322007
"22909" "ENSDARG00000070109" 492707
"22910" "ENSDARG00000027612" 678617
"22911" "ENSDARG00000009941" 548606
"22912" "ENSDARG00000100338" NA
"22913" "ENSDARG00000006497" 323706
"22914" "ENSDARG00000095783" 101883672
"22915" "ENSDARG00000079024" 101886230
"22916" "ENSDARG00000100006" NA
"22917" "ENSDARG00000021352" 798689
"22918" "ENSDARG00000006577" NA
"22919" "ENSDARG00000056666" 324931
"22920" "ENSDARG00000100671" NA
"22921" "ENSDARG00000097183" NA
"22922" "ENSDARG00000037476" 541478
"22923" "ENSDARG00000037476" 101885672
"22924" "ENSDARG00000088708" 100535003
"22925" "ENSDARG00000078674" 100137108
"22926" "ENSDARG00000060150" 503934
"22927" "ENSDARG00000101409" NA
"22928" "ENSDARG00000069984" 100330546
"22929" "ENSDARG00000033971" 406431
"22930" "ENSDARG00000070098" 558430
"22931" "ENSDARG00000095836" NA
"22932" "ENSDARG00000032319" 30242
"22933" "ENSDARG00000041248" 567708
"22934" "ENSDARG00000098173" NA
"22935" "ENSDARG00000090468" 101883146
"22936" "ENSDARG00000097653" 100150225
"22937" "ENSDARG00000100242" 492514
"22938" "ENSDARG00000091974" 101883078
"22939" "ENSDARG00000074791" 100000026
"22940" "ENSDARG00000040991" 555837
"22941" "ENSDARG00000053833" 30669
"22942" "ENSDARG00000075444" 559576
"22943" "ENSDARG00000013453" 553222
"22944" "ENSDARG00000099281" NA
"22945" "ENSDARG00000088989" 565442
"22946" "ENSDARG00000101029" 100536830
"22947" "ENSDARG00000093020" NA
"22948" "ENSDARG00000007175" 566018
"22949" "ENSDARG00000073902" 562170
"22950" "ENSDARG00000007279" 393265
"22951" "ENSDARG00000074223" 100150512
"22952" "ENSDARG00000029069" 494164
"22953" "ENSDARG00000101230" NA
"22954" "ENSDARG00000096299" 796413
"22955" "ENSDARG00000070694" 563017
"22956" "ENSDARG00000104952" NA
"22957" "ENSDARG00000098288" 561219
"22958" "ENSDARG00000101295" 415202
"22959" "ENSDARG00000097855" NA
"22960" "ENSDARG00000086956" 567766
"22961" "ENSDARG00000041960" 569381
"22962" "ENSDARG00000053918" 30431
"22963" "ENSDARG00000053449" 30211
"22964" "ENSDARG00000043081" 450022
"22965" "ENSDARG00000098119" NA
"22966" "ENSDARG00000104819" NA
"22967" "ENSDARG00000014003" 558476
"22968" "ENSDARG00000006251" 322997
"22969" "ENSDARG00000104824" NA
"22970" "ENSDARG00000102774" 562791
"22971" "ENSDARG00000043445" 100148735
"22972" "ENSDARG00000102906" 445252
"22973" "ENSDARG00000079897" 796009
"22974" "ENSDARG00000098513" NA
"22975" "ENSDARG00000097317" NA
"22976" "ENSDARG00000104887" NA
"22977" "ENSDARG00000056998" 100170816
"22978" "ENSDARG00000102004" 553587
"22979" "ENSDARG00000068755" 323016
"22980" "ENSDARG00000035459" 568387
"22981" "ENSDARG00000117097" 493628
"22982" "ENSDARG00000060095" 555284
"22983" "ENSDARG00000039661" 504109
"22984" "ENSDARG00000099573" NA
"22985" "ENSDARG00000032831" 431766
"22986" "ENSDARG00000069133" 798441
"22987" "ENSDARG00000093172" NA
"22988" "ENSDARG00000096756" 100334878
"22989" "ENSDARG00000094530" NA
"22990" "ENSDARG00000014333" 368632
"22991" "ENSDARG00000086218" 566577
"22992" "ENSDARG00000100262" NA
"22993" "ENSDARG00000092275" 108190615
"22994" "ENSDARG00000098313" 550242
"22995" "ENSDARG00000074283" 559103
"22996" "ENSDARG00000089478" 100124601
"22997" "ENSDARG00000092912" NA
"22998" "ENSDARG00000101828" NA
"22999" "ENSDARG00000053453" 562207
"23000" "ENSDARG00000019998" 327439
"23001" "ENSDARG00000096278" 796282
"23002" "ENSDARG00000000476" 368631
"23003" "ENSDARG00000097101" NA
"23004" "ENSDARG00000037916" 568402
"23005" "ENSDARG00000006862" 561489
"23006" "ENSDARG00000069242" 556162
"23007" "ENSDARG00000006389" 30639
"23008" "ENSDARG00000020102" 569756
"23009" "ENSDARG00000098024" 100334151
"23010" "ENSDARG00000077791" 100149571
"23011" "ENSDARG00000036139" 437008
"23012" "ENSDARG00000105335" 569235
"23013" "ENSDARG00000097824" 100333736
"23014" "ENSDARG00000015752" 553615
"23015" "ENSDARG00000103615" NA
"23016" "ENSDARG00000089767" 553950
"23017" "ENSDARG00000104737" NA
"23018" "ENSDARG00000053209" 116992
"23019" "ENSDARG00000005254" 373129
"23020" "ENSDARG00000036140" 553474
"23021" "ENSDARG00000088342" 557826
"23022" "ENSDARG00000060094" 559148
"23023" "ENSDARG00000090036" 562804
"23024" "ENSDARG00000060633" 569700
"23025" "ENSDARG00000095137" NA
"23026" "ENSDARG00000028106" 449769
"23027" "ENSDARG00000058329" 101885574
"23028" "ENSDARG00000096585" NA
"23029" "ENSDARG00000100519" 100005514
"23030" "ENSDARG00000017445" 406263
"23031" "ENSDARG00000023445" 558525
"23032" "ENSDARG00000012387" 406702
"23033" "ENSDARG00000100842" 100003496
"23034" "ENSDARG00000018797" 554128
"23035" "ENSDARG00000014259" 30436
"23036" "ENSDARG00000030905" 450024
"23037" "ENSDARG00000017708" 334130
"23038" "ENSDARG00000090935" 100534986
"23039" "ENSDARG00000052617" 553693
"23040" "ENSDARG00000054032" 574423
"23041" "ENSDARG00000068480" 100005195
"23042" "ENSDARG00000003008" 100005075
"23043" "ENSDARG00000104418" NA
"23044" "ENSDARG00000051816" 556229
"23045" "ENSDARG00000102602" NA
"23046" "ENSDARG00000035556" 338219
"23047" "ENSDARG00000103039" NA
"23048" "ENSDARG00000116227" NA
"23049" "ENSDARG00000111157" NA
"23050" "ENSDARG00000111998" NA
"23051" "ENSDARG00000024598" 566226
"23052" "ENSDARG00000019280" 569778
"23053" "ENSDARG00000079399" 793315
"23054" "ENSDARG00000095445" 100005628
"23055" "ENSDARG00000104213" 322507
"23056" "ENSDARG00000042521" 100038774
"23057" "ENSDARG00000068370" 100101642
"23058" "ENSDARG00000096706" NA
"23059" "ENSDARG00000008247" 567023
"23060" "ENSDARG00000002174" 550607
"23061" "ENSDARG00000068369" 503514
"23062" "ENSDARG00000062479" 561971
"23063" "ENSDARG00000032344" 572061
"23064" "ENSDARG00000069031" 797097
"23065" "ENSDARG00000110917" NA
"23066" "ENSDARG00000022570" 566750
"23067" "ENSDARG00000029003" 450062
"23068" "ENSDARG00000022768" 393685
"23069" "ENSDARG00000044175" 796298
"23070" "ENSDARG00000005865" 100150515
"23071" "ENSDARG00000073899" 555733
"23072" "ENSDARG00000099381" NA
"23073" "ENSDARG00000093074" 101885410
"23074" "ENSDARG00000060072" 767807
"23075" "ENSDARG00000092970" 566329
"23076" "ENSDARG00000103750" NA
"23077" "ENSDARG00000090120" NA
"23078" "ENSDARG00000098628" NA
"23079" "ENSDARG00000042954" 799506
"23080" "ENSDARG00000077898" 100000642
"23081" "ENSDARG00000091150" 564521
"23082" "ENSDARG00000099109" NA
"23083" "ENSDARG00000037917" 407685
"23084" "ENSDARG00000080675" 100007015
"23085" "ENSDARG00000101061" 573991
"23086" "ENSDARG00000073686" 567838
"23087" "ENSDARG00000026634" 402830
"23088" "ENSDARG00000088087" 556678
"23089" "ENSDARG00000100811" NA
"23090" "ENSDARG00000055559" 555747
"23091" "ENSDARG00000096931" NA
"23092" "ENSDARG00000004470" 394028
"23093" "ENSDARG00000087625" 569427
"23094" "ENSDARG00000021097" 394165
"23095" "ENSDARG00000075854" 404727
"23096" "ENSDARG00000089838" 567610
"23097" "ENSDARG00000073812" 569405
"23098" "ENSDARG00000056795" 100136840
"23099" "ENSDARG00000057016" 565969
"23100" "ENSDARG00000044862" 30413
"23101" "ENSDARG00000101757" NA
"23102" "ENSDARG00000096733" NA
"23103" "ENSDARG00000077291" 406565
"23104" "ENSDARG00000076090" 555987
"23105" "ENSDARG00000099328" NA
"23106" "ENSDARG00000054152" 561834
"23107" "ENSDARG00000042866" 550380
"23108" "ENSDARG00000110860" NA
"23109" "ENSDARG00000043395" 556515
"23110" "ENSDARG00000041873" 563950
"23111" "ENSDARG00000079985" 565865
"23112" "ENSDARG00000041239" 100535470
"23113" "ENSDARG00000053311" 100332241
"23114" "ENSDARG00000087844" 569267
"23115" "ENSDARG00000062182" 100001772
"23116" "ENSDARG00000074526" 569773
"23117" "ENSDARG00000096377" NA
"23118" "ENSDARG00000009568" 568543
"23119" "ENSDARG00000115234" 553954
"23120" "ENSDARG00000053455" 437026
"23121" "ENSDARG00000014420" 30732
"23122" "ENSDARG00000096574" NA
"23123" "ENSDARG00000103218" NA
"23124" "ENSDARG00000099293" NA
"23125" "ENSDARG00000012640" 553467
"23126" "ENSDARG00000115778" 100003503
"23127" "ENSDARG00000016871" 322248
"23128" "ENSDARG00000052910" 30122
"23129" "ENSDARG00000098710" NA
"23130" "ENSDARG00000079816" 797317
"23131" "ENSDARG00000062430" 751628
"23132" "ENSDARG00000052408" 100000478
"23133" "ENSDARG00000113141" NA
"23134" "ENSDARG00000105311" NA
"23135" "ENSDARG00000041232" 405889
"23136" "ENSDARG00000102690" 563393
"23137" "ENSDARG00000093355" NA
"23138" "ENSDARG00000078507" 553976
"23139" "ENSDARG00000038432" 393139
"23140" "ENSDARG00000054150" 541419
"23141" "ENSDARG00000040009" 557660
"23142" "ENSDARG00000019113" 325366
"23143" "ENSDARG00000097890" 100332610
"23144" "ENSDARG00000022295" 324283
"23145" "ENSDARG00000070029" 100000859
"23146" "ENSDARG00000017982" 564475
"23147" "ENSDARG00000109255" NA
"23148" "ENSDARG00000021589" 445087
"23149" "ENSDARG00000105346" 114438
"23150" "ENSDARG00000105219" NA
"23151" "ENSDARG00000060004" 30369
"23152" "ENSDARG00000006011" 567545
"23153" "ENSDARG00000019686" 100001116
"23154" "ENSDARG00000074143" 555290
"23155" "ENSDARG00000021869" 407988
"23156" "ENSDARG00000053457" 336812
"23157" "ENSDARG00000038703" 321224
"23158" "ENSDARG00000078658" 568453
"23159" "ENSDARG00000090237" 114439
"23160" "ENSDARG00000041870" 432389
"23161" "ENSDARG00000020834" 564101
"23162" "ENSDARG00000070471" 336141
"23163" "ENSDARG00000089966" 100333772
"23164" "ENSDARG00000092801" 100536995
"23165" "ENSDARG00000098199" NA
"23166" "ENSDARG00000058409" 564183
"23167" "ENSDARG00000053460" 562406
"23168" "ENSDARG00000076119" 797252
"23169" "ENSDARG00000028889" 393703
"23170" "ENSDARG00000038768" 550391
"23171" "ENSDARG00000003421" 100136839
"23172" "ENSDARG00000038964" 404035
"23173" "ENSDARG00000044861" 436716
"23174" "ENSDARG00000092980" NA
"23175" "ENSDARG00000091409" 114440
"23176" "ENSDARG00000029587" 793910
"23177" "ENSDARG00000002215" 321129
"23178" "ENSDARG00000078328" 324832
"23179" "ENSDARG00000020057" 555655
"23180" "ENSDARG00000095955" NA
"23181" "ENSDARG00000043094" 557353
"23182" "ENSDARG00000077569" 101887059
"23183" "ENSDARG00000054137" 561970
"23184" "ENSDARG00000004925" 445299
"23185" "ENSDARG00000007220" 114442
"23186" "ENSDARG00000020960" 334175
"23187" "ENSDARG00000086317" 558404
"23188" "ENSDARG00000013732" 406414
"23189" "ENSDARG00000096675" NA
"23190" "ENSDARG00000019316" 100535460
"23191" "ENSDARG00000090714" NA
"23192" "ENSDARG00000021135" 393539
"23193" "ENSDARG00000038770" 447931
"23194" "ENSDARG00000093040" NA
"23195" "ENSDARG00000103306" NA
"23196" "ENSDARG00000029955" 100001628
"23197" "ENSDARG00000060758" 692352
"23198" "ENSDARG00000102156" NA
"23199" "ENSDARG00000086352" 664700
"23200" "ENSDARG00000098066" NA
"23201" "ENSDARG00000114142" NA
"23202" "ENSDARG00000074254" 100004801
"23203" "ENSDARG00000099711" NA
"23204" "ENSDARG00000112586" NA
"23205" "ENSDARG00000054473" 566362
"23206" "ENSDARG00000114396" NA
"23207" "ENSDARG00000092279" NA
"23208" "ENSDARG00000086522" 30593
"23209" "ENSDARG00000030153" 553365
"23210" "ENSDARG00000098022" NA
"23211" "ENSDARG00000053467" 378721
"23212" "ENSDARG00000078671" 445114
"23213" "ENSDARG00000102975" 324971
"23214" "ENSDARG00000095522" NA
"23215" "ENSDARG00000038446" 405902
"23216" "ENSDARG00000096694" NA
"23217" "ENSDARG00000100463" NA
"23218" "ENSDARG00000069003" 101884193
"23219" "ENSDARG00000042357" 445070
"23220" "ENSDARG00000075487" 567853
"23221" "ENSDARG00000008732" 327541
"23222" "ENSDARG00000045563" 393142
"23223" "ENSDARG00000002168" 394172
"23224" "ENSDARG00000060622" 100004603
"23225" "ENSDARG00000052215" 562439
"23226" "ENSDARG00000045561" 450028
"23227" "ENSDARG00000019038" 406635
"23228" "ENSDARG00000086228" 100332480
"23229" "ENSDARG00000069978" 100004384
"23230" "ENSDARG00000002128" 387304
"23231" "ENSDARG00000041959" 114447
"23232" "ENSDARG00000061664" 100002095
"23233" "ENSDARG00000095022" 566298
"23234" "ENSDARG00000104088" NA
"23235" "ENSDARG00000101528" NA
"23236" "ENSDARG00000077698" 565897
"23237" "ENSDARG00000015164" 373121
"23238" "ENSDARG00000092036" NA
"23239" "ENSDARG00000012215" 393143
"23240" "ENSDARG00000075926" NA
"23241" "ENSDARG00000013227" 566165
"23242" "ENSDARG00000094350" NA
"23243" "ENSDARG00000078953" 794862
"23244" "ENSDARG00000078101" 570229
"23245" "ENSDARG00000009242" 791175
"23246" "ENSDARG00000097497" NA
"23247" "ENSDARG00000095528" 108179100
"23248" "ENSDARG00000026986" 564551
"23249" "ENSDARG00000035993" 436950
"23250" "ENSDARG00000052222" 565976
"23251" "ENSDARG00000076819" 795668
"23252" "ENSDARG00000091342" 562619
"23253" "ENSDARG00000029381" 447920
"23254" "ENSDARG00000041925" 436857
"23255" "ENSDARG00000094067" 108179098
"23256" "ENSDARG00000078095" 101883257
"23257" "ENSDARG00000009074" 402954
"23258" "ENSDARG00000095780" NA
"23259" "ENSDARG00000027079" 565294
"23260" "ENSDARG00000092025" NA
"23261" "ENSDARG00000096325" NA
"23262" "ENSDARG00000070011" 100003133
"23263" "ENSDARG00000059498" 100037345
"23264" "ENSDARG00000093532" NA
"23265" "ENSDARG00000070028" 553803
"23266" "ENSDARG00000087633" 797166
"23267" "ENSDARG00000078935" 558702
"23268" "ENSDARG00000022254" 393953
"23269" "ENSDARG00000104665" 557315
"23270" "ENSDARG00000019945" 100073332
"23271" "ENSDARG00000079670" 566023
"23272" "ENSDARG00000008218" 402951
"23273" "ENSDARG00000103458" NA
"23274" "ENSDARG00000098604" 103910897
"23275" "ENSDARG00000099221" 558810
"23276" "ENSDARG00000095580" 558829
"23277" "ENSDARG00000020595" 442932
"23278" "ENSDARG00000096755" 103909337
"23279" "ENSDARG00000019950" 555728
"23280" "ENSDARG00000053066" 558552
"23281" "ENSDARG00000074443" 793701
"23282" "ENSDARG00000006314" 100151255
"23283" "ENSDARG00000097047" NA
"23284" "ENSDARG00000095897" 798291
"23285" "ENSDARG00000098991" NA
"23286" "ENSDARG00000097690" NA
"23287" "ENSDARG00000052223" 570333
"23288" "ENSDARG00000005191" 387530
"23289" "ENSDARG00000098383" 108184002
"23290" "ENSDARG00000016255" 393164
"23291" "ENSDARG00000097769" NA
"23292" "ENSDARG00000078193" 100004440
"23293" "ENSDARG00000103239" NA
"23294" "ENSDARG00000094175" NA
"23295" "ENSDARG00000012222" 337461
"23296" "ENSDARG00000076401" 564883
"23297" "ENSDARG00000093659" 100334492
"23298" "ENSDARG00000086028" 100331815
"23299" "ENSDARG00000097976" NA
"23300" "ENSDARG00000086204" 792447
"23301" "ENSDARG00000021252" 116994
"23302" "ENSDARG00000096741" NA
"23303" "ENSDARG00000096774" NA
"23304" "ENSDARG00000079396" 555839
"23305" "ENSDARG00000015889" 334307
"23306" "ENSDARG00000039987" 562048
"23307" "ENSDARG00000043905" 415177
"23308" "ENSDARG00000000369" 678619
"23309" "ENSDARG00000105223" 334817
"23310" "ENSDARG00000078392" 100331155
"23311" "ENSDARG00000098368" 404233
"23312" "ENSDARG00000037919" 445396
"23313" "ENSDARG00000041904" 553307
"23314" "ENSDARG00000101457" 431730
"23315" "ENSDARG00000053831" 403026
"23316" "ENSDARG00000030154" 405898
"23317" "ENSDARG00000009839" 100003476
"23318" "ENSDARG00000104892" NA
"23319" "ENSDARG00000096258" NA
"23320" "ENSDARG00000073935" 561831
"23321" "ENSDARG00000079688" NA
"23322" "ENSDARG00000097613" 100331959
"23323" "ENSDARG00000055934" 553480
"23324" "ENSDARG00000102161" 561852
"23325" "ENSDARG00000077858" 798574
"23326" "ENSDARG00000089235" 555223
"23327" "ENSDARG00000105756" NA
"23328" "ENSDARG00000091393" 100005838
"23329" "ENSDARG00000058207" 767646
"23330" "ENSDARG00000096690" NA
"23331" "ENSDARG00000053047" 324365
"23332" "ENSDARG00000096403" NA
"23333" "ENSDARG00000113804" 110439606
"23334" "ENSDARG00000097006" NA
"23335" "ENSDARG00000100556" NA
"23336" "ENSDARG00000100160" NA
"23337" "ENSDARG00000105731" 103908715
"23338" "ENSDARG00000006301" 557435
"23339" "ENSDARG00000105749" NA
"23340" "ENSDARG00000073726" NA
"23341" "ENSDARG00000010727" 406540
"23342" "ENSDARG00000105829" 100004951
"23343" "ENSDARG00000075111" 557014
"23344" "ENSDARG00000053853" 406537
"23345" "ENSDARG00000097078" NA
"23346" "ENSDARG00000060638" 569664
"23347" "ENSDARG00000093103" NA
"23348" "ENSDARG00000075417" 794317
"23349" "ENSDARG00000097451" 100147988
"23350" "ENSDARG00000095504" 100002866
"23351" "ENSDARG00000014915" 325712
"23352" "ENSDARG00000025162" 407668
"23353" "ENSDARG00000037905" 562059
"23354" "ENSDARG00000020122" 553584
"23355" "ENSDARG00000078222" 100004850
"23356" "ENSDARG00000070057" 100149419
"23357" "ENSDARG00000062799" 678518
"23358" "ENSDARG00000103375" 108183503
"23359" "ENSDARG00000095306" 101883500
"23360" "ENSDARG00000098324" 101885937
"23361" "ENSDARG00000095070" 101886406
"23362" "ENSDARG00000089598" 100537687
"23363" "ENSDARG00000058222" 100535324
"23364" "ENSDARG00000089092" 101886221
"23365" "ENSDARG00000070979" NA
"23366" "ENSDARG00000099792" NA
"23367" "ENSDARG00000040701" NA
"23368" "ENSDARG00000060192" 767786
"23369" "ENSDARG00000040039" 449768
"23370" "ENSDARG00000074362" 100124609
"23371" "ENSDARG00000040538" 445080
"23372" "ENSDARG00000104446" 110439605
"23373" "ENSDARG00000041735" 557237
"23374" "ENSDARG00000056062" 108182849
"23375" "ENSDARG00000089715" 103910994
"23376" "ENSDARG00000096946" NA
"23377" "ENSDARG00000059972" 402903
"23378" "ENSDARG00000007171" 562261
"23379" "ENSDARG00000017155" 30171
"23380" "ENSDARG00000097960" NA
"23381" "ENSDARG00000094669" NA
"23382" "ENSDARG00000097993" NA
"23383" "ENSDARG00000041944" 100034610
"23384" "ENSDARG00000053800" 321704
"23385" "ENSDARG00000026313" NA
"23386" "ENSDARG00000078685" 100330077
"23387" "ENSDARG00000097138" NA
"23388" "ENSDARG00000097680" 100538283
"23389" "ENSDARG00000002877" 564535
"23390" "ENSDARG00000078602" 100003535
"23391" "ENSDARG00000079647" 799648
"23392" "ENSDARG00000091650" 793825
"23393" "ENSDARG00000006240" 541410
"23394" "ENSDARG00000098183" 796962
"23395" "ENSDARG00000053665" 553402
"23396" "ENSDARG00000100864" NA
"23397" "ENSDARG00000071685" 556735
"23398" "ENSDARG00000003573" 436770
"23399" "ENSDARG00000003970" 566281
"23400" "ENSDARG00000044362" 678653
"23401" "ENSDARG00000089883" 100003238
"23402" "ENSDARG00000069590" 100003020
"23403" "ENSDARG00000103227" NA
"23404" "ENSDARG00000040536" 110437702
"23405" "ENSDARG00000002872" 541387
"23406" "ENSDARG00000101174" NA
"23407" "ENSDARG00000097373" NA
"23408" "ENSDARG00000076093" 100301512
"23409" "ENSDARG00000104266" NA
"23410" "ENSDARG00000097196" NA
"23411" "ENSDARG00000099864" 335285
"23412" "ENSDARG00000090871" NA
"23413" "ENSDARG00000098721" NA
"23414" "ENSDARG00000060813" 571486
"23415" "ENSDARG00000037921" 436673
"23416" "ENSDARG00000089951" NA
"23417" "ENSDARG00000068989" 768183
"23418" "ENSDARG00000021233" 445494
"23419" "ENSDARG00000097679" 797531
"23420" "ENSDARG00000060697" 566825
"23421" "ENSDARG00000101925" NA
"23422" "ENSDARG00000095298" 798459
"23423" "ENSDARG00000073974" 565862
"23424" "ENSDARG00000059636" 560957
"23425" "ENSDARG00000098722" 100334140
"23426" "ENSDARG00000015540" 58026
"23427" "ENSDARG00000077249" 565801
"23428" "ENSDARG00000053875" 436859
"23429" "ENSDARG00000075121" 797938
"23430" "ENSDARG00000077915" 100149437
"23431" "ENSDARG00000060207" 563746
"23432" "ENSDARG00000038429" 322795
